#FamilyID	pvalue	Significant at 0.05
OG0013863	0.882	n
OG0013864	0.882	n
OG0013870	0.861	n
OG0013874	0.793	n
OG0013875	0.882	n
OG0013881	0.721	n
OG0013883	0.253	n
OG0013884	0.64	n
OG0013886	0.793	n
OG0013888	0.882	n
OG0013889	0.084	n
OG0013891	0.151	n
OG0013892	0.882	n
OG0013893	0.882	n
OG0013894	0.617	n
OG0013895	0.829	n
OG0013896	0.882	n
OG0013897	0.882	n
OG0013898	0.882	n
OG0013899	0.882	n
OG0013900	0.882	n
OG0013901	0.882	n
OG0013903	0.481	n
OG0013911	0.055	n
OG0013914	0.79	n
OG0013919	0.793	n
OG0013921	0.882	n
OG0013922	0.882	n
OG0013923	0.882	n
OG0013924	0.509	n
OG0013925	0.718	n
OG0013926	0.882	n
OG0013927	0.718	n
OG0013928	0.882	n
OG0013929	0.882	n
OG0013930	0.882	n
OG0013931	0.882	n
OG0013932	0.882	n
OG0013933	0.675	n
OG0013934	0.013	y
OG0013938	0	y
OG0013941	0.015	y
OG0013944	0.064	n
OG0013945	0	y
OG0013957	0.038	y
OG0013958	0.006	y
OG0013994	0.563	n
OG0013995	0.827	n
OG0013996	0.808	n
OG0013997	0.818	n
OG0013998	0.501	n
OG0013999	0.101	n
OG0014000	0.624	n
OG0014001	0.713	n
OG0014002	0.768	n
OG0014003	0.284	n
OG0014004	0.684	n
OG0014005	0.516	n
OG0014006	0.481	n
OG0014007	0.827	n
OG0014008	0.709	n
OG0014010	0.627	n
OG0014011	0.768	n
OG0014012	0.722	n
OG0014013	0.627	n
OG0014015	0.768	n
OG0014016	0.961	n
OG0014019	0.753	n
OG0014020	0.861	n
OG0014021	0.808	n
OG0014022	0.709	n
OG0014023	0.501	n
OG0014024	0.481	n
OG0014025	0.554	n
OG0014026	0.554	n
OG0014027	0.554	n
OG0014028	0.713	n
OG0014029	0.516	n
OG0014030	0.624	n
OG0014031	0.808	n
OG0014032	0.526	n
OG0014033	0.624	n
OG0014035	0.808	n
OG0014036	0.827	n
OG0014037	0.627	n
OG0014039	0.43	n
OG0014040	0.871	n
OG0014041	0.808	n
OG0014042	0.808	n
OG0014043	0.627	n
OG0014044	0.131	n
OG0014045	0.729	n
OG0014046	0.424	n
OG0014049	0.827	n
OG0014050	0.961	n
OG0014051	0.591	n
OG0014052	0.711	n
OG0014053	0.627	n
OG0014054	0.871	n
OG0014055	0.379	n
OG0014056	0.831	n
OG0014057	0.591	n
OG0014058	0.808	n
OG0014059	0.827	n
OG0014060	0.319	n
OG0014061	0.713	n
OG0014062	0.684	n
OG0014063	0.438	n
OG0014064	0.627	n
OG0014065	0.768	n
OG0014066	0.808	n
OG0014067	0.684	n
OG0014068	0.827	n
OG0014069	0.871	n
OG0014071	0.627	n
OG0014072	0.563	n
OG0014073	0.845	n
OG0014074	0.709	n
OG0014076	0.871	n
OG0014077	0.808	n
OG0014079	0.56	n
OG0014080	0.871	n
OG0014081	0.933	n
OG0014082	0.516	n
OG0014083	0.961	n
OG0014085	0.624	n
OG0014086	0.808	n
OG0014087	0.871	n
OG0014088	0.961	n
OG0014089	0.808	n
OG0014090	0.808	n
OG0014091	0.827	n
OG0014092	0.481	n
OG0014093	0.282	n
OG0014094	0.827	n
OG0014095	0.827	n
OG0014096	0.767	n
OG0014097	0.413	n
OG0014098	0.483	n
OG0014099	0.827	n
OG0014100	0.845	n
OG0014104	0.709	n
OG0014105	0.808	n
OG0014106	0.481	n
OG0014107	0.56	n
OG0014108	0.768	n
OG0014109	0.513	n
OG0014110	0.438	n
OG0014111	0.666	n
OG0014112	0.768	n
OG0014113	0.684	n
OG0014115	0.666	n
OG0014116	0.827	n
OG0014117	0.131	n
OG0014119	0.871	n
OG0014120	0.627	n
OG0014121	0.726	n
OG0014122	0.871	n
OG0014123	0.808	n
OG0014124	0.827	n
OG0014126	0.481	n
OG0014127	0.666	n
OG0014128	0.554	n
OG0014131	0.331	n
OG0014132	0.871	n
OG0014133	0.871	n
OG0014134	0.481	n
OG0014135	0.603	n
OG0014136	0.871	n
OG0014137	0.569	n
OG0014138	0.438	n
OG0014139	0.961	n
OG0014140	0.713	n
OG0014141	0.653	n
OG0014142	0.713	n
OG0014143	0.554	n
OG0014144	0.37	n
OG0014145	0.627	n
OG0014148	0.709	n
OG0014149	0.871	n
OG0014150	0.591	n
OG0014151	0.625	n
OG0014152	0.871	n
OG0014153	0.961	n
OG0014154	0.827	n
OG0014156	0.554	n
OG0014157	0.64	n
OG0014160	0.871	n
OG0014161	0.871	n
OG0014162	0.768	n
OG0014163	0.592	n
OG0014164	0.481	n
OG0014166	0.393	n
OG0014167	0.28	n
OG0014170	0.481	n
OG0014171	0.827	n
OG0014173	0.481	n
OG0014174	0.666	n
OG0014175	0.624	n
OG0014176	0.709	n
OG0014177	0.56	n
OG0014180	0.827	n
OG0014181	0.463	n
OG0014182	0.827	n
OG0014184	0.624	n
OG0014185	0.481	n
OG0014186	0.767	n
OG0014188	0.666	n
OG0014189	0.684	n
OG0014190	0.767	n
OG0014191	0.871	n
OG0014192	0.591	n
OG0014193	0.629	n
OG0014195	0.871	n
OG0014198	0.563	n
OG0014199	0.871	n
OG0014201	0.56	n
OG0014202	0.56	n
OG0014204	0.629	n
OG0014205	0.689	n
OG0014206	0.481	n
OG0014208	0.666	n
OG0014209	0.554	n
OG0014211	0.845	n
OG0014212	0.481	n
OG0014213	0.624	n
OG0014214	0.627	n
OG0014215	0.591	n
OG0014217	0.709	n
OG0014218	0.407	n
OG0014220	0.808	n
OG0014221	0.827	n
OG0014224	0.516	n
OG0014225	0.767	n
OG0014226	0.438	n
OG0014227	0.28	n
OG0014228	0.684	n
OG0014229	0.713	n
OG0014230	0.684	n
OG0014231	0.845	n
OG0014232	0.808	n
OG0014233	0.684	n
OG0014234	0.827	n
OG0014235	0.716	n
OG0014236	0.799	n
OG0014237	0.871	n
OG0014238	0.173	n
OG0014239	0.666	n
OG0014240	0.652	n
OG0014241	0.767	n
OG0014244	0.799	n
OG0014245	0.516	n
OG0014246	0.481	n
OG0014247	0.516	n
OG0014248	0.713	n
OG0014249	0.808	n
OG0014250	0.827	n
OG0014251	0.591	n
OG0014252	0.713	n
OG0014253	0.624	n
OG0014254	0.592	n
OG0014255	0.591	n
OG0014256	0.713	n
OG0014257	0.684	n
OG0014258	0.56	n
OG0014259	0.481	n
OG0014260	0.592	n
OG0014261	0.591	n
OG0014262	0.624	n
OG0014263	0.591	n
OG0014265	0.872	n
OG0014266	0.591	n
OG0014267	0.627	n
OG0014269	0.666	n
OG0014270	0.871	n
OG0014271	0.961	n
OG0014272	0.871	n
OG0014273	0.653	n
OG0014274	0.684	n
OG0014276	0.502	n
OG0014277	0.713	n
OG0014278	0.808	n
OG0014279	0.827	n
OG0014280	0.481	n
OG0014281	0.438	n
OG0014282	0.627	n
OG0014283	0.768	n
OG0014285	0.288	n
OG0014286	0.768	n
OG0014287	0.709	n
OG0014288	0.871	n
OG0014290	0.684	n
OG0014291	0.709	n
OG0014292	0.602	n
OG0014293	0.871	n
OG0014294	0.357	n
OG0014296	0.709	n
OG0014299	0.845	n
OG0014301	0.346	n
OG0014305	0.827	n
OG0014306	0.104	n
OG0014308	0.961	n
OG0014309	0.383	n
OG0014312	0.627	n
OG0014313	0.627	n
OG0014314	0.453	n
OG0014315	0.627	n
OG0014317	0.871	n
OG0014318	0.709	n
OG0014320	0.424	n
OG0014321	0.808	n
OG0014322	0.871	n
OG0014323	0.303	n
OG0014324	0.726	n
OG0014325	0.501	n
OG0014326	0.827	n
OG0014327	0.827	n
OG0014328	0.827	n
OG0014329	0.827	n
OG0014330	0.592	n
OG0014332	0.664	n
OG0014333	0.554	n
OG0014334	0.664	n
OG0014335	0.827	n
OG0014336	0.666	n
OG0014338	0.501	n
OG0014339	0.481	n
OG0014340	0.726	n
OG0014341	0.684	n
OG0014345	0.827	n
OG0014346	0.424	n
OG0014347	0.627	n
OG0014351	0.827	n
OG0014352	0.827	n
OG0014353	0.871	n
OG0014354	0.555	n
OG0014355	0.516	n
OG0014356	0.38	n
OG0014358	0.871	n
OG0014359	0.808	n
OG0014361	0.591	n
OG0014364	0.871	n
OG0014365	0.666	n
OG0014366	0.603	n
OG0014367	0.871	n
OG0014368	0.438	n
OG0014370	0.871	n
OG0014372	0.961	n
OG0014373	0.768	n
OG0014374	0.629	n
OG0014376	0.267	n
OG0014377	0.808	n
OG0014378	0.666	n
OG0014379	0.709	n
OG0014381	0.871	n
OG0014382	0.713	n
OG0014383	0.438	n
OG0014384	0.684	n
OG0014385	0.653	n
OG0014386	0.569	n
OG0014387	0.664	n
OG0014388	0.627	n
OG0014389	0.624	n
OG0014390	0.808	n
OG0014391	0.871	n
OG0014392	0.871	n
OG0014395	0.481	n
OG0014396	0.871	n
OG0014397	0.591	n
OG0014401	0.627	n
OG0014402	0.709	n
OG0014403	0.627	n
OG0014405	0.119	n
OG0014406	0.827	n
OG0014407	0.709	n
OG0014408	0.56	n
OG0014409	0.481	n
OG0014410	0.827	n
OG0014411	0.813	n
OG0014413	0.481	n
OG0014414	0.713	n
OG0014416	0.652	n
OG0014417	0.709	n
OG0014418	0.709	n
OG0014419	0.438	n
OG0014420	0.961	n
OG0014421	0.831	n
OG0014422	0.516	n
OG0014423	0.684	n
OG0014424	0.871	n
OG0014425	0.627	n
OG0014426	0.808	n
OG0014427	0.871	n
OG0014428	0.516	n
OG0014429	0.326	n
OG0014430	0.961	n
OG0014431	0.308	n
OG0014432	0.684	n
OG0014434	0.827	n
OG0014435	0.768	n
OG0014436	0.561	n
OG0014437	0.684	n
OG0014438	0.83	n
OG0014439	0.481	n
OG0014441	0.629	n
OG0014442	0.481	n
OG0014443	0.074	n
OG0014444	0.684	n
OG0014445	0.438	n
OG0014446	0.827	n
OG0014447	0.438	n
OG0014448	0.961	n
OG0014449	0.38	n
OG0014450	0.592	n
OG0014451	0.827	n
OG0014453	0.592	n
OG0014454	0.592	n
OG0014455	0.591	n
OG0014456	0.827	n
OG0014457	0.516	n
OG0014458	0.205	n
OG0014459	0.481	n
OG0014460	0.709	n
OG0014461	0.554	n
OG0014462	0.481	n
OG0014464	0.713	n
OG0014465	0.627	n
OG0014468	0.709	n
OG0014470	0.481	n
OG0014471	0.554	n
OG0014472	0.709	n
OG0014473	0.767	n
OG0014474	0.713	n
OG0014475	0.516	n
OG0014478	0.534	n
OG0014479	0.629	n
OG0014480	0.827	n
OG0014481	0.41	n
OG0014482	0.627	n
OG0014483	0.713	n
OG0014484	0.481	n
OG0014485	0.554	n
OG0014486	0.808	n
OG0014487	0.481	n
OG0014488	0.331	n
OG0014489	0.709	n
OG0014490	0.709	n
OG0014491	0.713	n
OG0014492	0.768	n
OG0014493	0.845	n
OG0014494	0.827	n
OG0014495	0.827	n
OG0014496	0.871	n
OG0014497	0.709	n
OG0014500	0.481	n
OG0014501	0.961	n
OG0014502	0.932	n
OG0014503	0.932	n
OG0014504	0.424	n
OG0014505	0.827	n
OG0014506	0.827	n
OG0014507	0.808	n
OG0014508	0.827	n
OG0014510	0.722	n
OG0014511	0.438	n
OG0014512	0.827	n
OG0014513	0.629	n
OG0014514	0.827	n
OG0014515	0.871	n
OG0014516	0.56	n
OG0014517	0.554	n
OG0014518	0.554	n
OG0014519	0.516	n
OG0014520	0.871	n
OG0014521	0.308	n
OG0014522	0.961	n
OG0014523	0.808	n
OG0014526	0.481	n
OG0014527	0.827	n
OG0014528	0.37	n
OG0014529	0.768	n
OG0014530	0.627	n
OG0014531	0.522	n
OG0014533	0.827	n
OG0014534	0.481	n
OG0014537	0.28	n
OG0014538	0.871	n
OG0014539	0.808	n
OG0014540	0.729	n
OG0014541	0.267	n
OG0014542	0.827	n
OG0014545	0.624	n
OG0014546	0.767	n
OG0014547	0.438	n
OG0014548	0.666	n
OG0014550	0.525	n
OG0014551	0.253	n
OG0014552	0.845	n
OG0014553	0.664	n
OG0014554	0.775	n
OG0014555	0.603	n
OG0014556	0.726	n
OG0014557	0.726	n
OG0014558	0.284	n
OG0014562	0.726	n
OG0014563	0.664	n
OG0014564	0.609	n
OG0014565	0.845	n
OG0014566	0.525	n
OG0014567	0.603	n
OG0014571	0.391	n
OG0014572	0.215	n
OG0014573	0.664	n
OG0014574	0.603	n
OG0014575	0.525	n
OG0014577	0.845	n
OG0014578	0.525	n
OG0014579	0.525	n
OG0014580	0.845	n
OG0014581	0.602	n
OG0014582	0.602	n
OG0014583	0.463	n
OG0014584	0.845	n
OG0014585	0.726	n
OG0014586	0.664	n
OG0014587	0.537	n
OG0014588	0.236	n
OG0014589	0.609	n
OG0014590	0.603	n
OG0014591	0.664	n
OG0014592	0.845	n
OG0014593	0.602	n
OG0014594	0.525	n
OG0014595	0.236	n
OG0014596	0.726	n
OG0014597	0.602	n
OG0014599	0.79	n
OG0014600	0.882	n
OG0014601	0.632	n
OG0014602	0.882	n
OG0014610	0.561	n
OG0014611	0.364	n
OG0014615	0.882	n
OG0014621	0.636	n
OG0014623	0.66	n
OG0014624	0.882	n
OG0014625	0.882	n
OG0014626	0.882	n
OG0014627	0.882	n
OG0014628	0.721	n
OG0014629	0.764	n
OG0014630	0.79	n
OG0014631	0.882	n
OG0014632	0.882	n
OG0014633	0.882	n
OG0014634	0.861	n
OG0014635	0.516	n
OG0014636	0.711	n
OG0014638	0.659	n
OG0014639	0.876	n
OG0014640	0.66	n
OG0014641	0.711	n
OG0014642	0.711	n
OG0014643	0.783	n
OG0014644	0.783	n
OG0014647	0.783	n
OG0014650	0.882	n
OG0014651	0.882	n
OG0014653	0.468	n
OG0014655	0.882	n
OG0014656	0.882	n
OG0014657	0.882	n
OG0014658	0.711	n
OG0014659	0.107	n
OG0014660	0.882	n
OG0014661	0.882	n
OG0014663	0.617	n
OG0014664	0.882	n
OG0014666	0.632	n
OG0014667	0.882	n
OG0014672	0.882	n
OG0014673	0.721	n
OG0014674	0.882	n
OG0014676	0.882	n
OG0014677	0.882	n
OG0014679	0.882	n
OG0014680	0.882	n
OG0014681	0.882	n
OG0014682	0.882	n
OG0014683	0.882	n
OG0014687	0.882	n
OG0014694	0.882	n
OG0014695	0.882	n
OG0014700	0.017	y
OG0014706	0.516	n
OG0014708	0.882	n
OG0014715	0.882	n
OG0014718	0.882	n
OG0014719	0.882	n
OG0014720	0.882	n
OG0014724	0.511	n
OG0014727	0.957	n
OG0014731	0.882	n
OG0014733	0.811	n
OG0014736	0.733	n
OG0014737	0.241	n
OG0014738	0.599	n
OG0014739	0.711	n
OG0014740	0.882	n
OG0014741	0.882	n
OG0014742	0.882	n
OG0014743	0.828	n
OG0014744	0.882	n
OG0014745	0.882	n
OG0014746	0.783	n
OG0014747	0.882	n
OG0014748	0.793	n
OG0014749	0.882	n
OG0014750	0.882	n
OG0014752	0.783	n
OG0014756	0.882	n
OG0014757	0.527	n
OG0014759	0.882	n
OG0014762	0.511	n
OG0014769	0.882	n
OG0014770	0.861	n
OG0014771	0.882	n
OG0014773	0.882	n
OG0014775	0.516	n
OG0014776	0.882	n
OG0014777	0.882	n
OG0014778	0.882	n
OG0014779	0.331	n
OG0014780	0.721	n
OG0014781	0.614	n
OG0014783	0.882	n
OG0014785	0.882	n
OG0014786	0.733	n
OG0014787	0.711	n
OG0014788	0.711	n
OG0014790	0.882	n
OG0014791	0.68	n
OG0014792	0.882	n
OG0014794	0.907	n
OG0014797	0.348	n
OG0014800	0.58	n
OG0014805	0.46	n
OG0014808	0.11	n
OG0014812	0.043	y
OG0014814	0.004	y
OG0014829	0.049	y
OG0014839	0.096	n
OG0014844	0.004	y
OG0014869	0.827	n
OG0014870	0.827	n
OG0014871	0.684	n
OG0014872	0.653	n
OG0014873	0.105	n
OG0014875	0.729	n
OG0014876	0.34	n
OG0014877	0.516	n
OG0014878	0.501	n
OG0014879	0.729	n
OG0014881	0.591	n
OG0014883	0.592	n
OG0014884	0.666	n
OG0014885	0.569	n
OG0014886	0.627	n
OG0014887	0.424	n
OG0014888	0.591	n
OG0014889	0.481	n
OG0014890	0.709	n
OG0014891	0.346	n
OG0014893	0.729	n
OG0014894	0.481	n
OG0014895	0.627	n
OG0014896	0.526	n
OG0014897	0.308	n
OG0014899	0.337	n
OG0014900	0.713	n
OG0014901	0.143	n
OG0014903	0.845	n
OG0014904	0.627	n
OG0014905	0.761	n
OG0014906	0.276	n
OG0014908	0.653	n
OG0014909	0.481	n
OG0014910	0.135	n
OG0014912	0.31	n
OG0014913	0.501	n
OG0014915	0.869	n
OG0014916	0.438	n
OG0014918	0.591	n
OG0014919	0.56	n
OG0014920	0.786	n
OG0014921	0.481	n
OG0014922	0.125	n
OG0014923	0.591	n
OG0014924	0.653	n
OG0014926	0.827	n
OG0014927	0.245	n
OG0014928	0.709	n
OG0014929	0.245	n
OG0014930	0.624	n
OG0014931	0.853	n
OG0014932	0.827	n
OG0014933	0.627	n
OG0014934	0.554	n
OG0014936	0.267	n
OG0014938	0.827	n
OG0014939	0.501	n
OG0014940	0.453	n
OG0014941	0.827	n
OG0014944	0.38	n
OG0014945	0.453	n
OG0014947	0.695	n
OG0014949	0.595	n
OG0014951	0.382	n
OG0014952	0.267	n
OG0014953	0.169	n
OG0014954	0.31	n
OG0014956	0.818	n
OG0014957	0.693	n
OG0014960	0.495	n
OG0014961	0.709	n
OG0014962	0.827	n
OG0014963	0.282	n
OG0014966	0.729	n
OG0014967	0.308	n
OG0014968	0.331	n
OG0014969	0.501	n
OG0014970	0.501	n
OG0014972	0.831	n
OG0014973	0.501	n
OG0014974	0.869	n
OG0014975	0.308	n
OG0014977	0.653	n
OG0014981	0.141	n
OG0014982	0.31	n
OG0014984	0.799	n
OG0014985	0.501	n
OG0014986	0.501	n
OG0014987	0.379	n
OG0014988	0.831	n
OG0014990	0.501	n
OG0014991	0.683	n
OG0014992	0.282	n
OG0014993	0.591	n
OG0014994	0.481	n
OG0014995	0.267	n
OG0014996	0.624	n
OG0014998	0.624	n
OG0014999	0.424	n
OG0015000	0.267	n
OG0015004	0.274	n
OG0015005	0.382	n
OG0015006	0.267	n
OG0015007	0.346	n
OG0015008	0.827	n
OG0015009	0.799	n
OG0015013	0.305	n
OG0015014	0.624	n
OG0015015	0.308	n
OG0015016	0.346	n
OG0015017	0.165	n
OG0015018	0.481	n
OG0015019	0.988	n
OG0015020	0.326	n
OG0015021	0.591	n
OG0015022	0.205	n
OG0015023	0.481	n
OG0015024	0.624	n
OG0015026	0.483	n
OG0015027	0.481	n
OG0015029	0.537	n
OG0015031	0.664	n
OG0015033	0.453	n
OG0015034	0.189	n
OG0015035	0.426	n
OG0015041	0.006	y
OG0015043	0.709	n
OG0015044	0.666	n
OG0015045	0.666	n
OG0015047	0.006	y
OG0015049	0.267	n
OG0015050	0.453	n
OG0015052	0.629	n
OG0015055	0.783	n
OG0015056	0.666	n
OG0015057	0.666	n
OG0015058	0.627	n
OG0015062	0.709	n
OG0015063	0.709	n
OG0015065	0.481	n
OG0015066	0.282	n
OG0015067	0.282	n
OG0015069	0.516	n
OG0015070	0.481	n
OG0015072	0.501	n
OG0015074	0.511	n
OG0015076	0.767	n
OG0015080	0.481	n
OG0015081	0.481	n
OG0015082	0.713	n
OG0015084	0.453	n
OG0015085	0.709	n
OG0015086	0.424	n
OG0015089	0.302	n
OG0015090	0.031	y
OG0015093	0.501	n
OG0015095	0.629	n
OG0015096	0.709	n
OG0015099	0.308	n
OG0015101	0.453	n
OG0015102	0.827	n
OG0015103	0.577	n
OG0015104	0.516	n
OG0015105	0.501	n
OG0015106	0.501	n
OG0015108	0.591	n
OG0015109	0.666	n
OG0015110	0.308	n
OG0015111	0.831	n
OG0015112	0.28	n
OG0015113	0.83	n
OG0015114	0.627	n
OG0015115	0.513	n
OG0015118	0.627	n
OG0015120	0.602	n
OG0015121	0.453	n
OG0015122	0.424	n
OG0015123	0.516	n
OG0015128	0.627	n
OG0015130	0.439	n
OG0015132	0.624	n
OG0015133	0.267	n
OG0015134	0.453	n
OG0015135	0.709	n
OG0015136	0.267	n
OG0015138	0.624	n
OG0015139	0.346	n
OG0015143	0.729	n
OG0015144	0.453	n
OG0015145	0.031	y
OG0015146	0.666	n
OG0015147	0.481	n
OG0015148	0.537	n
OG0015149	0.653	n
OG0015150	0.827	n
OG0015151	0.554	n
OG0015153	0.463	n
OG0015155	0.666	n
OG0015156	0.827	n
OG0015158	0.267	n
OG0015162	0.627	n
OG0015163	0.537	n
OG0015164	0.591	n
OG0015165	0.481	n
OG0015166	0.453	n
OG0015167	0.481	n
OG0015168	0.853	n
OG0015169	0.185	n
OG0015170	0.308	n
OG0015172	0.633	n
OG0015173	0.481	n
OG0015174	0.853	n
OG0015175	0.215	n
OG0015176	0.512	n
OG0015177	0.709	n
OG0015180	0.267	n
OG0015181	0.845	n
OG0015182	0.827	n
OG0015184	0.713	n
OG0015185	0.709	n
OG0015187	0.31	n
OG0015192	0.393	n
OG0015193	0.343	n
OG0015194	0.39	n
OG0015195	0.537	n
OG0015196	0.317	n
OG0015197	0.537	n
OG0015198	0.317	n
OG0015199	0.463	n
OG0015200	0.602	n
OG0015201	0.317	n
OG0015203	0.288	n
OG0015204	0.602	n
OG0015205	0.011	y
OG0015206	0.282	n
OG0015207	0.317	n
OG0015208	0.726	n
OG0015209	0.39	n
OG0015210	0.525	n
OG0015211	0.317	n
OG0015212	0.183	n
OG0015214	0.288	n
OG0015215	0.13	n
OG0015216	0.463	n
OG0015217	0.603	n
OG0015218	0.726	n
OG0015219	0.463	n
OG0015220	0.137	n
OG0015221	0.317	n
OG0015222	0.463	n
OG0015223	0.346	n
OG0015224	0.692	n
OG0015226	0.783	n
OG0015227	0.783	n
OG0015228	0.882	n
OG0015242	0.383	n
OG0015260	0.496	n
OG0015261	0.733	n
OG0015263	0.599	n
OG0015264	0.66	n
OG0015265	0.503	n
OG0015267	0.659	n
OG0015268	0.711	n
OG0015272	0.733	n
OG0015273	0.581	n
OG0015274	0.385	n
OG0015275	0.783	n
OG0015276	0.527	n
OG0015277	0.882	n
OG0015278	0.154	n
OG0015285	0.342	n
OG0015286	0.783	n
OG0015287	0.783	n
OG0015289	0.783	n
OG0015290	0.659	n
OG0015291	0.599	n
OG0015292	0.882	n
OG0015293	0.636	n
OG0015298	0.66	n
OG0015308	0.783	n
OG0015311	0.882	n
OG0015312	0.783	n
OG0015316	0.783	n
OG0015320	0.599	n
OG0015322	0.39	n
OG0015323	0.882	n
OG0015344	0.66	n
OG0015345	0.632	n
OG0015350	0.61	n
OG0015351	0.733	n
OG0015352	0.882	n
OG0015356	0.882	n
OG0015358	0.34	n
OG0015359	0.539	n
OG0015360	0.608	n
OG0015362	0.273	n
OG0015363	0.783	n
OG0015364	0.783	n
OG0015366	0.721	n
OG0015367	0.454	n
OG0015368	0.783	n
OG0015370	0.882	n
OG0015371	0.882	n
OG0015374	0.882	n
OG0015383	0.322	n
OG0015388	0.882	n
OG0015390	0.599	n
OG0015396	0.721	n
OG0015402	0.733	n
OG0015405	0.882	n
OG0015406	0.882	n
OG0015407	0.793	n
OG0015409	0.882	n
OG0015410	0.527	n
OG0015414	0.591	n
OG0015416	0.46	n
OG0015418	0.783	n
OG0015419	0.733	n
OG0015421	0.599	n
OG0015422	0.526	n
OG0015423	0.882	n
OG0015425	0.882	n
OG0015431	0.029	y
OG0015434	0.348	n
OG0015437	0.399	n
OG0015438	0.153	n
OG0015454	0.524	n
OG0015457	0.085	n
OG0015458	0.029	y
OG0015460	0.205	n
OG0015475	0.105	n
OG0015501	0.853	n
OG0015502	0.279	n
OG0015505	0.267	n
OG0015506	0.424	n
OG0015508	0.165	n
OG0015509	0.411	n
OG0015515	0.501	n
OG0015516	0.424	n
OG0015517	0.495	n
OG0015522	0.424	n
OG0015524	0.207	n
OG0015525	0.695	n
OG0015527	0.251	n
OG0015528	0.422	n
OG0015529	0.463	n
OG0015530	0.38	n
OG0015531	0.501	n
OG0015532	0.853	n
OG0015533	0.56	n
OG0015534	0.379	n
OG0015535	0.102	n
OG0015536	0.624	n
OG0015538	0.57	n
OG0015539	0.463	n
OG0015541	0.592	n
OG0015544	0.501	n
OG0015548	0.732	n
OG0015550	0.501	n
OG0015551	0.711	n
OG0015554	0.238	n
OG0015555	0.624	n
OG0015557	0.463	n
OG0015559	0.616	n
OG0015561	0.726	n
OG0015562	0.267	n
OG0015563	0.37	n
OG0015565	0.627	n
OG0015566	0.185	n
OG0015567	0.328	n
OG0015568	0.453	n
OG0015570	0.453	n
OG0015571	0.853	n
OG0015572	0.382	n
OG0015574	0.501	n
OG0015575	0.185	n
OG0015576	0.415	n
OG0015577	0.37	n
OG0015578	0.282	n
OG0015579	0.165	n
OG0015582	0.37	n
OG0015584	0.501	n
OG0015585	0.711	n
OG0015586	0.098	n
OG0015587	0.463	n
OG0015589	0.267	n
OG0015594	0.729	n
OG0015595	0.346	n
OG0015596	0.653	n
OG0015597	0.653	n
OG0015598	0.267	n
OG0015600	0.478	n
OG0015601	0.853	n
OG0015602	0.185	n
OG0015603	0.289	n
OG0015607	0.346	n
OG0015608	0.501	n
OG0015610	0.853	n
OG0015612	0.25	n
OG0015613	0.853	n
OG0015614	0.501	n
OG0015615	0.065	n
OG0015617	0.185	n
OG0015619	0.14	n
OG0015620	0.653	n
OG0015621	0.704	n
OG0015623	0.379	n
OG0015630	0.068	n
OG0015639	0.125	n
OG0015640	0.371	n
OG0015643	0.653	n
OG0015646	0.308	n
OG0015647	0.616	n
OG0015648	0.308	n
OG0015649	0.37	n
OG0015651	0.453	n
OG0015652	0.267	n
OG0015653	0.165	n
OG0015655	0.495	n
OG0015657	0.308	n
OG0015658	0.785	n
OG0015661	0.845	n
OG0015662	0.292	n
OG0015664	0.595	n
OG0015665	0.501	n
OG0015666	0.245	n
OG0015667	0.308	n
OG0015668	0.252	n
OG0015669	0.185	n
OG0015670	0.853	n
OG0015672	0.624	n
OG0015674	0.308	n
OG0015677	0.831	n
OG0015678	0.213	n
OG0015679	0.853	n
OG0015680	0.205	n
OG0015681	0.604	n
OG0015682	0.729	n
OG0015683	0.141	n
OG0015684	0.711	n
OG0015686	0.495	n
OG0015688	0.267	n
OG0015690	0.25	n
OG0015691	0.326	n
OG0015692	0.592	n
OG0015693	0.453	n
OG0015695	0.604	n
OG0015698	0.346	n
OG0015700	0.17	n
OG0015701	0.505	n
OG0015702	0.501	n
OG0015704	0.213	n
OG0015705	0.423	n
OG0015706	0.382	n
OG0015709	0.627	n
OG0015711	0.165	n
OG0015715	0.624	n
OG0015717	0.37	n
OG0015719	0.346	n
OG0015720	0.39	n
OG0015722	0.185	n
OG0015724	0.711	n
OG0015726	0.282	n
OG0015727	0.393	n
OG0015728	0.502	n
OG0015729	0.185	n
OG0015730	0.534	n
OG0015731	0.422	n
OG0015732	0.009	y
OG0015734	0.17	n
OG0015735	0.537	n
OG0015736	0.346	n
OG0015740	0.288	n
OG0015743	0.317	n
OG0015744	0.463	n
OG0015745	0.093	n
OG0015747	0.664	n
OG0015748	0.252	n
OG0015749	0.317	n
OG0015752	0.185	n
OG0015753	0.412	n
OG0015757	0.207	n
OG0015760	0.576	n
OG0015767	0.576	n
OG0015775	0.599	n
OG0015776	0.383	n
OG0015788	0.527	n
OG0015790	0.733	n
OG0015792	0.711	n
OG0015793	0.076	n
OG0015797	0.527	n
OG0015807	0.34	n
OG0015819	0.291	n
OG0015828	0.28	n
OG0015830	0.527	n
OG0015831	0.527	n
OG0015832	0.414	n
OG0015836	0.079	n
OG0015837	0.383	n
OG0015839	0.414	n
OG0015846	0.241	n
OG0015847	0.527	n
OG0015848	0.711	n
OG0015849	0.783	n
OG0015850	0.783	n
OG0015855	0.608	n
OG0015865	0.735	n
OG0015866	0.393	n
OG0015868	0.115	n
OG0015873	0.383	n
OG0015876	0.608	n
